股票代號,股票名稱,產業別,公司名稱,英文名稱,成立時間,上市時間,資本額,目前市值,發行股數,財報編制類型,董事長,總經理,發言人,代理發言人,統一編號,總機電話,傳真電話,公司電郵,公司網址,中文地址,英文地址,主要業務,股票過戶機構,過戶機構電話,過戶機構地址,簽證會計事務所,簽證會計師,投資人關係聯絡人,投資人關係連絡電話,利害關係人專區網址,上市/上櫃,每股面值,公司債發行,特別股,盈餘分派頻率,發言人職稱,聯絡人職稱,聯絡人電子郵件,國外企業註冊地
2348,海悅,其他業,海悅國際開發股份有限公司,Hiyes,8/12/1987,8/12/1987,9.68 億元,100.2 億元,"96,783,568 股  (含私募0股)",合併,黃希文,王俊傑,王俊傑,黃江煌,22624873,02-87122888,02-87128308,spokesman1@hiyes.com,www.hiyes-group.com.tw,台北市松山區敦化北路260號7樓,"7F, No. 260, Dunhua N. Rd.,Taipei, Taiwan, R.O.C.",不動產代銷及仲介、廣告服務、管理顧問、住宅及大樓開發租售國際貿易業,群益金鼎證券股份有限公司,02-27023999,北市敦化南路二段97號地下二樓,勤業眾信聯合會計師事務所,"陳培德, 郭俐雯",黃江煌,87122888,www.hiyes-group.com.tw,上市,新台幣 10 元,有,0 股,每年,總經理,財務主管,spokesman2@hiyes.com,
2349,錸德,光電業,錸德科技股份有限公司,RITEK,12/29/1988,12/29/1988,69.4 億元,77.3 億元,"693,679,663 股  (含私募0股)",合併,葉垂景,葉垂景,葉垂景,吳孟翰、潘燕民,23218873,03-5985696,03-5979963,personal@ritek.com.tw,http://www.ritek.com.tw,新竹縣湖口鄉光復北路42號,NO.42 KUANGFU N.RD HSINCHU INDUSTRIAL PARKHSINCHU COUNTY TAIWAN R.O.C,光碟片、影碟片、組裝機器、光電產品,台新國際商業銀行股務代理部,02-25048125,台北市建國北路一段96號地下一樓,安永聯合會計師事務所,"徐榮煌, 涂嘉玲",吳孟翰,03-5985696-8776,http://www.ritek.com.tw,上市,新台幣 10 元,有,0 股,每年,董事長兼執行長,副總經理,John.wu@ritek.com.tw,
2353,宏碁,電腦及週邊設備業,宏碁股份有限公司,ACER,8/1/1976,8/1/1976,304.8 億元,970.7 億元,"3,047,853,828 股  (含私募0股)",合併,陳俊聖,陳俊聖,陳怡如,張鉅靈,20828393,(02)27195000,(02)87125519,stock.affairs@acer.com,http://www.acer.com,台北市松山區復興北路369號7樓之5,"7F-5, 369, Fuxing N. Rd.Taipei 105, Taiwan, R.O.C.",從事資訊產品、軟體及維修服務之通路銷售,宏碁股份有限公司股務室,(02)27195000,台北市松山區復興北路369號7樓之5,安侯建業聯合會計師事務所,"張惠貞, 唐慈杰",張家菲,(02)26961234,https://www.acer-group.com/ag/zh/TW/content/stakeh,上市,新台幣 10 元,無,0 股,每年,財務長,處長,investor.relations@acer.com,
2354,鴻準,其他電子業,鴻準精密工業股份有限公司,FTC,4/26/1990,4/26/1990,141.4 億元,908.1 億元,"1,414,485,192 股  (含私募0股)",合併,李光曜,李翰明,劉正光,劉正光,23707801,22680970,22687176,ftc@foxconn.com,www.foxconntech.com.tw,新北市土城區中山路3-2號,"NO.3-2 Chung-Shan Rd.Tu-Cheng City,Taipei Shein. R.O.C.",電腦終端機顯示器及有關零組件之加工製造銷售業務前項產品之進出口貿易(限工廠產品)代理國內外廠商產品之經銷報價及投標業務,福邦證券股份有限公司,(02)2371-1658,台北市中正區忠孝西路一段６號６樓,資誠聯合會計師事務所,"馮敏娟, 吳漢期",劉正光,02-22681700,http://www.foxconntech.com.tw/invest6-6.aspx,上市,新台幣 10 元,無,0 股,每年,發言人,投資管理部經理,c.k.liu@foxconn.com,
2355,敬鵬,電子零組件業,敬鵬工業股份有限公司,CHIN-POON,9/26/1979,9/26/1979,39.7 億元,128.2 億元,"397,495,420 股  (含私募0股)",合併,曾劉玉枝,黃松麟,蕭公彥,黃郁雅,43816068,03-3222226,03-3218064,spokesman@cppcb.com.tw,http://www.cppcb.com.tw,桃園縣蘆竹鄉內厝村3鄰內厝街46號,"NO.46, NEI-TSUOH ST., 3RD LIN.,NEI-TSUOH VILLAGE, LU-CHU COUNTYTAO-YUAN HSIEN, TAIWAN, R.O.C",1.電子用印刷線路板及電子材料之製造加工買賣業務;2.沖床及鋼鐵類之電子用印刷線路板模具之製造加工買賣;3.絕緣板之製造加工買賣;4.前項有關進出口貿易業務,康和綜合證券股份有限公司,02- 87871888,110台北市信義區基隆路一段176號B1,安侯建業聯合會計師事務所,"呂莉莉, 王勇勝",蕭公彥,03-3222226,http://www.chinpoon.com.tw/_chinese/html/8_mail/0_,上市,新台幣 10 元,無,0 股,每年,經理,經理,spokesman@cppcb.com.tw,
2356,英業達,電腦及週邊設備業,英業達股份有限公司,INVENTEC,6/9/1975,6/9/1975,358.7 億元,952.5 億元,"3,587,475,066 股  (含私募0股)",合併,卓桐華,巫永財,游進寶,巫永財,4322046,28810721,28828086,iec@inventec.com,https://www.inventec.com/,北市後港街六十六號,"66,Hou-Kang StreetTaipei,Taiwan,R.O.C",筆記型電腦伺服器,台新國際商業銀行股務代理部,25048125,北市建國北路一段九十六號地下一樓,安侯建業聯合會計師事務所,"林琬琬, 郭柔蘭",張舋之,28810721#21656,https://www.inventec.com/tw/csr-5,上市,新台幣 10 元,無,0 股,每年,副總經理,經理,Chang.Ada@inventec.com,
2357,華碩,電腦及週邊設備業,華碩電腦股份有限公司,ASUSTEK,4/2/1990,4/2/1990,74.3 億元,2807.6 億元,"742,760,280 股  (含私募0股)",合併,施崇棠,許先越/胡書賓,吳長榮,宋致皓,23638777,(02)28943447,(02)28926140,investor@asus.com,http://www.asus.com.tw,台北市北投區立德路15號,"No. 15, Li-Te Rd., PeitouTaipei 112, Taiwan, R.O.C.",3C 資訊產品(含電腦系統產品、主機板及各類板卡、平板電腦及智慧型手機等手持裝置等)之設計、研發及銷售,凱基證券(股)公司股務代理部,(02)23892999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,"周建宏, 林鈞堯",吳長榮,(02)28943447,http://csr.asus.com/chinese/index.aspx#121,上市,新台幣 10 元,有,0 股,每年,財務長,財務長,investor@asus.com,
2358,廷鑫,其他業,廷鑫興業股份有限公司,TS,5/1/1987,5/1/1987,9.46 億元,16.7 億元,"94,616,172 股  (含私募26,674,393股)",合併,吳福禱,顏兆鑫,蔡坤宏,黃麗貞,22447526,06-2664126,06-2664983,sales@ts-metal.com.tw,http://www.tingsin.com.tw,台南市仁德區保安路一段68號,"Baoan Rd., Sec. 1, No. 68Rende Dist., Tainan City, Taiwan",鋁合金產品,福邦證券股份有限公司股務代理部,02-2371-1658,台北市中正區忠孝西路一段6號6樓,安侯建業聯合會計師事務所,"郭士華, 張字信",蔡坤宏,04-22521638,http://www.tingsin.com.tw,上市,新台幣 10 元,無,0 股,每年,財務部協理,財務部協理,cloud.tsai@ts-metal.com.tw,
2359,所羅門,其他電子業,所羅門股份有限公司,SOLOMON,5/7/1990,5/7/1990,17.1 億元,31.3 億元,"171,471,052 股  (含私募0股)",合併,陳政隆,陳政隆,朱淑娥,缺額待補,23640801,(02)8791-8989,(02)8791-9701,stock@solomon.com.tw,www.solomon.com.tw,台北市內湖區行忠路四十二號6樓,"6F, No.42, Shing Jung Rd.,Taipei, Taiwan, R.O.C.",電子零件、映射管等半導體產品代理引擎發電機等設備代理、設計及維修其他,統一證券(股)股務代理部,(02)2747-8266,台北市松山區東興路8號B1樓,資誠會計師事務所,"梁益彰, 陳憲正",陳雪蘋,(02)8791-8989,https://www.solomon.com.tw/contact-us/,上市,新台幣 10 元,無,0 股,每半會計年度,董事長特別助理,特助,stock@solomon.com.tw,
2360,致茂,其他電子業,致茂電子股份有限公司,CHROMA,11/8/1984,11/8/1984,42.1 億元,771 億元,"421,294,537 股  (含私募0股)",合併,黃欽明,黃欽明,應正,簡瑞瑩,9461025,(03)327-9999,(03)327-8898,info@chromaate.com,http://www.chromaate.com,桃園市龜山區文茂路88號,"No. 88, Wenmao Rd., Guishan DistTaoyuan City, Taiwan",精密電子量測儀器自動化量測系統,台新國際商業銀行股務代理部,(02)2504-8125,104台北市建國北路1段96號B1,勤業眾信聯合會計師事務所,"劉建良, 林文欽",簡瑞瑩,(03)327-9999,http://www.chroma.com.tw/page/csr_communication_tc,上市,新台幣 10 元,無,0 股,每年,財務長,處長,jennifer@chroma.com.tw,
2362,藍天,電腦及週邊設備業,藍天電腦股份有限公司,CLEVO CO.,10/4/1983,10/4/1983,66 億元,206.3 億元,"669,763,000 股  (含私募0股)",合併,許崑泰,蔡明賢,吳麥,邱淑娟,9424319,(02)22789696,(02)22784795,public@clevo.com.tw,www.clevo.com.tw,新北市三重區興德路129號,"No.129, Xingde Rd., Sanchong Dist.,New Taipei City 241, Taiwan",筆記型電腦電腦周邊設備,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,資誠聯合會計師事務,"吳漢期, 梁華玲",吳麥,02-2278-9696,www.clevo.com.tw,上市,新台幣 10 元,有,0 股,每年,財務長,財務長,public@clevo.com.tw,
2363,矽統,半導體業,矽統科技股份有限公司,SiS,8/26/1987,8/26/1987,63.1 億元,142 億元,"630,967,473 股  (含私募0股)",合併,簡誠謙,許時中,簡誠謙,許時中,22099202,(03)5166000,(03)5711479,support@sis.com,www.sis.com,新竹市公道五路二段180號,"No.180,Sec.2,Gongdaowu Rd.,HSIN CHU,TAIWAN,R.O.C.",研究開發、生產、製造、銷售各種特殊應用積體電路及其組件、系統產品，積體電路設計、高腳數精密封裝及測試服務兼營與本公司業務相關之貿易業務,宏遠證券股份有限公司,02-23268818,106台北市大安區信義路四段２３６號３樓,安永聯合會計師事務所,"郭紹彬, 許新民",許哲嘉,(03)5711294,www.sis.com,上市,新台幣 10 元,無,0 股,每年,董事長,專案經理,IR@sis.com,
2364,倫飛,電腦及週邊設備業,倫飛電腦實業股份有限公司,Twinhead,2/27/1984,2/27/1984,19.6 億元,7.45 億元,"195,924,043 股  (含私募105,000,000股)",合併,高育仁,高思復,楊建國,陳淑玲經理,79883646,(02)55899999,(02)55557777,stock@twinhead.com.tw,http://www.twinhead.com.tw,臺北市內湖區瑞光路550號11樓,"11F,550 Rueiguang RoadNeihu,Taipei,Taiwan 114,Roc",製造買賣筆記型電腦,亞東證券股份有限公司股務代理部,02-7753-1699,新北市板橋區新站路16號13樓,安侯建業聯合會計師事務所,"黃柏淑, 尹元聖",楊建國,(02)5589-9999,http://www.twinhead.com.tw/rela.php,上市,新台幣 10 元,無,"8,390 股",每年,財會處處長,處長,stock@twinhead.com.tw,
2365,昆盈,電腦及週邊設備業,昆盈企業股份有限公司,KYE,11/3/1983,11/3/1983,22.5 億元,29.8 億元,"224,528,496 股  (含私募0股)",合併,卓世坤,卓世坤,卓世坤,高安民,5141520,(02)29956645,(02)29956649,IR@geniusnet.com.tw,www.geniusnet.com.tw,新北市三重區重新路五段492號1-8樓,"1-8F No.492, Sec. 5, Chongxin Rd.Sanchong Dist., New Taipei City 24160",電腦週邊設備之製造及買賣,兆豐證券股份有限公司股務代理部,(02)3393-0898,台北市忠孝東路二段95號1樓,勤業眾信聯合會計師事務所,"吳美慧會計師, 黃堯麟會計師",高安民,(02)29956645,http://tw.geniusnet.com/investor,上市,新台幣 10 元,無,0 股,每季,執行長,副總經理,Kevin_Kao@geniusnet.com.tw,
2367,燿華,電子零組件業,燿華電子股份有限公司,UNITECH,12/31/1984,12/31/1984,61.9 億元,128.8 億元,"619,407,175 股  (含私募0股)",合併,張元銘,洪顯青,吳錦芳,周政賢,5637971,(02)22685071,(02)22685074,kanty-wu@pcbut.com.tw,https://www.pcbut.com.tw,新北市土城區中山路4巷3號,"NO.3, Lane 4 ,Chung-Shan Road,Tucheng Dist, New Taipei City,Taiwan ROC",印刷電路板,燿華電子股務室,(02)2705-1333,台北市敦化南路二段98號12樓,安侯建業會計師事務所,"莊鈞維, 許明芳",吳錦芳,(02)22685071,https://www.pcbut.com.tw/inner-page.html?P=6&SP=8,上市,新台幣 10 元,無,0 股,每年,副總,副總,kanty-wu@pcbut.com.tw,
2368,金像電,電子零組件業,金像電子(股)公司,GCE,9/5/1981,9/5/1981,54.6 億元,265.6 億元,"546,487,841 股  (含私募0股)",合併,楊承澤,楊承澤,楊承蓉,楊長津,30955404,(03)4612541,(03)2506349,2c0@gce.com.tw,http://www.gce.com.tw/,桃園市中壢區西園路113號,"NO.113,Shi Yuan Rd.Chung Li IND.PARK.Taoyuan Taiwan R.O.C.",雙層、多層印刷電路板之製造加工及買賣業務。各種電腦、電子、通訊、資訊產品及其週邊設備與電子零件、加工。,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,"陳昭伶, 張瑞娜",楊承蓉,03)4612541-22588,http://www.gce.com.tw/gce_tw/financial.html,上市,新台幣 10 元,無,0 股,每年,處長,處長,Tina_yang@gce.com.tw,
2369,菱生,半導體業,菱生精密工業股份有限公司,LPI,4/23/1973,4/23/1973,38 億元,67.3 億元,"380,102,344 股  (含私募0股)",合併,葉樹泉,蔡澤松,賴銘為,蔡汐姿,55625676,04-25335120,04-25327904,lpi@lingsen.com.tw,http://www.lingsen.com.tw,台中市潭子區南二路五之一號,"5-1 Nan 2nd RoadTaichung, Taiwan R.O.C.",積體電路封裝.積體電路測試發光二極體顯示燈一般進出口貿易(許可業務除外),中國信託商業銀行代理部,02-66365566,100台北市重慶南路一段83號5F,勤業眾信聯合會計師事務所,"蔣淑菁, 蘇定堅",賴銘為,04-25335120,http://www.lingsen.com.tw,上市,新台幣 10 元,無,0 股,每年,財務長,財務長,larrylai@lingsen.com.tw,
2371,大同,電機機械,大同股份有限公司,TATUNG CO.,4/11/1950,4/11/1950,234 億元,577.9 億元,"2,339,536,685 股  (含私募0股)",合併,盧明光,鍾依文,張淑梅,蕭啟仁,11026506,02-25925252,02-25921813,webmaster@tatung.com.tw,http://www.tatung.com.tw,台北市中山北路3段22號,"22 Chungshan North Road,3rd Sec.,Taipei,Taiwan,R.O.C",機電能源系統產品消費產品,台新國際商業銀行股務代理部,02-2504-8125,台北市建國北路1段96號地下一樓,安侯建業聯合會計師事務所,"曾國禓, 賴麗真",黃筱穎,02-25925252 轉2635,http://www.tatung.com.tw/b5/appeal.asp,上市,新台幣 10 元,有,0 股,每年,財務長,資深經理,irene.hh@tatung.com,
2373,震旦行,其他電子業,震旦行股份有限公司,Aurora,7/19/1963,7/19/1963,23.6 億元,217.5 億元,"236,202,518 股  (含私募0股)",合併,袁蕙華,周銘中,馬志賢,王玉治,3568400,(02)2345-8088,(02)2345-8061,IR@aurora.com.tw,www.aurora.com.tw,台北市信義路五段二號十五樓,"15Fl,No.2,Sec.5,Shinyi-RoadTaipei,Taiwan,R.O.C.",辦公室自動化設備、系統辦公家具等,元大證券股份有限公司,(02)25865859,台北市承德路3段210號B1,勤業眾信聯合會計師事務所,"池瑞全, 謝建新",馬志賢,965581965,https://www.aurora.com.tw/xmdoc/cont?xsmsid=0H0494,上市,新台幣 10 元,無,0 股,每年,發言人,總經理,IR@aurora.com.tw,
2374,佳能,光電業,佳能企業股份有限公司,ABILITY,5/21/1965,5/21/1965,28.2 億元,47.3 億元,"282,362,812 股  (含私募0股)",合併,曾明仁,曾明仁,曾明仁,鄭可人,11394902,(02)8522-9788,(02)8522-9789,kc.cheng@abilitycorp.com.tw,www.abilitycorp.com.tw,新北市新莊區中環路三段200號18樓,"18F.,No.200, Sec. 3, Zhonghuan Rd., Xinzhuang DistNew Taipei City 24242, Taiwan (R.O.C.)",數位電子照相機、光學產品,中國信託商業銀行代理部,(02)66365566,台北市中正區重慶南路一段83號五樓,資誠聯合會計師事務所,"林雅慧, 吳漢期",鄭可人,02-8522 9788,www.abilitycorp.com.tw,上市,新台幣 10 元,有,0 股,每年,董事長,公關經理,kc.cheng@abilitycorp.com.tw,
2375,凱美,電子零組件業,凱美電機股份有限公司,KAIMEI,9/11/1978,9/11/1978,13.6 億元,144 億元,"135,844,168 股  (含私募0股)",合併,翁啟勝,翁啟勝,李彥儒,趙惠娟,34230543,(02)26981010,(02)26980386,winnie.chen@jamicon.teapo.com,http://jamicon.teapo.com,新北市汐止區新台五路一段81號13樓,"13F, No.81, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City, Taiwan.",電子電機製品及其生產設備器材零件類；通信器材零件類；光學之電子器材零件類；電容器生產設備類；電容器及其零件材料類；電阻及其零件材料類。,元富證券股份有限公司,(02)2768-6668,台北市松山區光復北路11巷35號地下一樓,安侯建業聯合會計師事務所,"簡思娟, 羅瑞蘭",趙惠娟,(02)26981010,http://jamicon.teapo.com,上市,新台幣 10 元,無,0 股,每年,業務總監,協理,elaine.chao@jamicon.teapo.com,
2376,技嘉,電腦及週邊設備業,技嘉科技股份有限公司,GIGABYTE,4/30/1986,4/30/1986,63.6 億元,772.4 億元,"635,688,886 股  (含私募0股)",合併,葉培城,李宜泰,陳靜婷,蕭文達,22044755,89124000,02-89124010,stockholder@gigabyte.com,http://www.gigabyte.com,新北市新店區寶強路六號,"NO6, Bau Chiang Road,Hsin-Tien,New Taipei city,Taiwan,R.O.C",電腦硬體及其零件之製造加工及買賣電腦系統週邊設備(包括軟體)之製造加工及買賣前項有關商品進口及代理國內外廠商之投標報價及經營業務,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,"林瑟凱, 王方瑜",陳靜婷,89124000,http://www.gigabyte.tw/gigabyte.aspx?s=-3&p=,上市,新台幣 10 元,無,0 股,每年,副總經理,副總經理,stockholder@gigabyte.com,
2377,微星,電腦及週邊設備業,微星科技股份有限公司,MSI,8/4/1986,8/4/1986,84.5 億元,1613.7 億元,"844,856,199 股  (含私募0股)",合併,徐祥,黃金請,洪寶玉,林益愷,22178368,(02)32345599,(02)22271707,080419861@msi.com.tw,http://tw.msi.com/,新北市中和區立德街69號,"No.69, Lide St., Zhonghe Dist.,New Taipei City 235, Taiwan R.O.C.",有關各種電腦硬體軟體之設計及其成品與零組件製造買賣業務電子零件之製造買賣業務有關前項業務之進出口貿易業務,中國信託商業銀行代理部,(02)66365566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,"梁華玲, 賴宗羲",張茹婷,(02)32345599,http://tw.msi.com/,上市,新台幣 10 元,無,0 股,每年,副總經理,協理,080419862@msi.com,
2379,瑞昱,半導體業,瑞昱半導體股份有限公司,RT,10/21/1987,10/21/1987,51.1 億元,2589.2 億元,"510,684,875 股  (含私募0股)",合併,葉南宏,邱順建,黃依瑋,林漢臣,22671299,03-5780211,03-5633909,investors@realtek.com,www.realtek.com,新竹科學園區創新二路2號,"No.2, Innovation Road Ⅱ, Hsinchu Science Park, Hsinchu 300, TaiwanHSINCHU,TAIWAN",研究開發生產、製造、銷售各種積體電路,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5F,資誠聯合會計師事務所,"林玉寬, 鄭雅慧",陳慧珊,03-5780211,www.realtek.com,上市,新台幣 10 元,無,0 股,每年,副總經理,投資人關係經理,investors@realtek.com,
